LOC;VEH_SER_NO;INSP_COMT;TS_LOAD;FOUND_INSP_TEAM;RESP_INSP_TEAM;RESP_INSP_OPRUNT
017;XGW598;Bnisl bet ba bsed but beleifend ba best bodio ba ba ba ba.;2017-03-07 06:04:03.233000;629;;
017;FIX581;Bnisl bmi.;2017-03-07 06:04:19.395000;209;;
017;GDU671;Bnibh bve ba bmolestie bquis ba bprimis ba ba bpede bnam bet bat bamet ba bornare.;2017-03-07 06:04:25.805000;607;;
017;GDU671;Bante but ba ba blorem bpurus ba bnec.;2017-03-07 06:04:49.758000;607;;
017;CNZ205;Belit bac bnonummy bodio ba bcommodo bhac.;2017-03-07 06:07:03.723000;629;;
017;EUL768;Bdiam bac ba bcongue ba btaciti bdis ba belit.;2017-03-07 06:08:22.306000;513;;
017;IFP328;Borci bmi ba borci.;2017-03-07 06:08:49.173000;409;;
017;VGZ416;Berat bat bve ba ba bnunc ba ba.;2017-03-07 06:09:03.062000;107;;
017;IBA235;Benim bad ba ba ba.;2017-03-07 06:09:06.848000;515;;
017;IFP328;Bpede bet ba bsit ba bad bconvallis.;2017-03-07 06:09:08.414000;409;;
017;AMZ845;Bquam but bquisque ba bdictum.;2017-03-07 06:10:09.133000;507;;
017;JPU485;Bpede bet ba bid ba bin baliquam ba bid beni ba.;2017-03-07 06:10:16.815000;409;;
017;AMZ845;Bnisl bat ba ba ba bhac bproin ba bnec.;2017-03-07 06:10:28.954000;507;;
017;AMZ845;Bquis bac bid ba betiam ba bper bvitae bnascetur bmassa bamet beros bluctus bvitae.;2017-03-07 06:10:48.829000;507;;
017;JPU485;Bnunc bac bat bin bleo beu ba.;2017-03-07 06:11:07.670000;409;;
017;XPR275;Bcras bve ba bcras bac.;2017-03-07 06:11:11.499000;511;;
017;AMZ845;Bnibh bmi.;2017-03-07 06:11:13.700000;507;;
017;AMZ845;Burna bmi ba bsed ba bad ba beni bsuspendisse ba bat berat bdis.;2017-03-07 06:11:31.637000;507;;
017;XPR275;Bodio bad ba bhac bat bnon bconubia bnetus.;2017-03-07 06:11:39.003000;511;;
017;AMZ845;Bnibh bmi.;2017-03-07 06:11:54.956000;507;;
017;AMZ845;Belit but bve bnisl bmetus bsed bvel bat bnon bad bcurae bad.;2017-03-07 06:12:29.371000;507;409;400
017;ZYA587;Bnisl bid.;2017-03-07 06:12:41.197000;517;;
017;AMZ845;Bamet bve bid ba beros ba blacus bvel bper ba ba baptent bvel bdonec.;2017-03-07 06:12:57.031000;507;409;400
017;SYB619;Bcras beu ba bmauris ba ba.;2017-03-07 06:13:12.935000;629;;
017;AMZ845;Bquis beu bpotenti bmagna ba bcursus bvelit.;2017-03-07 06:13:15.027000;507;;
017;AMZ845;Beget but.;2017-03-07 06:13:47.146000;507;;
017;SYB619;Bante bid bposuere bfaucibus bsit ba ba bsem bnisl barcu.;2017-03-07 06:13:48.752000;629;;
017;AMZ845;Beget beu ba bodio.;2017-03-07 06:14:05.559000;507;;
017;GPJ498;Berat beu ba ba ba bfusce bconsequat bnec.;2017-03-07 06:17:58.063000;409;;
017;UHP854;Bnisi but bet ba ba bin btempus bauctor bac bprimis.;2017-03-07 06:18:04.383000;209;;
017;UHP854;Belit bad ba ba beni.;2017-03-07 06:18:33.158000;209;;
017;EUL768;Bquis bac bvivamus bsenectus bper ba.;2017-03-07 06:18:47.899000;513;;
017;CSM507;Bodio bin ba ba ba ba ba but bnascetur ba ba bad bvel but bmi.;2017-03-07 06:18:57.788000;209;;
017;TUQ327;Belit bin bve ba belit ba bmagnis bad.;2017-03-07 06:19:00.519000;413;;
017;GYI954;Burna bid bmi beros bnisl ba.;2017-03-07 06:21:45.458000;511;;
017;HRY673;Bnunc beu ba beu.;2017-03-07 06:22:03.877000;629;;
017;OSR174;Bante bve ba.;2017-03-07 06:22:06.488000;205;101;100
017;GYI954;Bdiam bet ba ba.;2017-03-07 06:22:15.547000;511;;
017;AMZ845;Bamet bet ba.;2017-03-07 06:22:36.311000;507;;
017;OSR174;Bquam bad ba ba bmi ba.;2017-03-07 06:23:19.702000;205;;
017;VQD376;Bnibh bin.;2017-03-07 06:23:24.037000;507;411;400
017;SLP187;Bquis bat ba ba bin bve bin bmaecenas ba bvel.;2017-03-07 06:23:47.264000;517;505;500
017;VQD376;Beget but.;2017-03-07 06:23:47.483000;507;;
017;ZYA587;Bnibh beu ba but btristique bdictum.;2017-03-07 06:24:08.530000;517;;
017;VQD376;Bquam bid ba bturpis bduis ba but bquis ba bproin bnisl bdonec beu ba bid ba ba.;2017-03-07 06:24:27.690000;507;;
017;VQD376;Bcras bin ba bligula ba ba bneque.;2017-03-07 06:24:43.165000;507;;
017;JPU485;Belit bet beu ba ba.;2017-03-07 06:24:44.133000;409;;
017;VQD376;Burna bid ba ba ba barcu btortor ba.;2017-03-07 06:25:01.753000;507;;
017;MBP046;Beget bet ba ba baliquet ba but bsit ba bnullam ba.;2017-03-07 06:25:02.898000;517;;
017;YTP390;Bamet bad ba ba bve ba bmetus bprimis bid ba.;2017-03-07 06:25:23.523000;513;;
017;SLP187;Bnisl but ba bsemper ba bid bnam.;2017-03-07 06:25:50.815000;517;509;500
017;SLP187;Bduis bet ba.;2017-03-07 06:26:34.294000;517;;
017;USD901;Barcu bet ba bquis.;2017-03-07 06:26:44.096000;409;;
017;SLP187;Bnibh bmi ba ba bfacilisis baugue bet burna ba ba bnunc beu.;2017-03-07 06:27:20.388000;517;;
017;SIW958;Bnisi bat ba ba ba ba.;2017-03-07 06:27:46.603000;409;;
017;MQH836;Bnisl bve ba ba beni bante ba ba ba.;2017-03-07 06:28:04.093000;629;;
017;SLP187;Beget bad.;2017-03-07 06:28:05.641000;517;;
017;SLP187;Beget bet ba ba ba.;2017-03-07 06:29:54.461000;517;501;500
017;CVE258;Bpede bin bconubia bamet ba ba ba bnibh bet bac bdictum ba ba bad.;2017-03-07 06:30:19.149000;629;;
017;CVE258;Bnibh bve ba ba.;2017-03-07 06:30:37.554000;629;;
017;MGF879;Bnisl bve bante.;2017-03-07 06:32:04.255000;209;;
017;MRI015;Beros bac ba ba bid bat blacus beu ba.;2017-03-07 06:34:03.800000;629;;
017;HQD748;Bpede bad but ba bid bdiam bcras best bsapien.;2017-03-07 06:34:36.517000;509;;
017;LEA891;Berat bat.;2017-03-07 06:34:38.866000;409;;
017;MQH836;Belit bin ba ba ba bnunc bvelit ba bper.;2017-03-07 06:35:00.178000;517;501;500
017;QJP284;Bnibh but ba bnunc.;2017-03-07 06:35:59.888000;507;;
017;QJP284;Bante bac ba ba ba benim bsit ba brutrum bad ba but bve bdis beni bamet bdiam.;2017-03-07 06:36:17.729000;507;;
017;IXM739;Beros bmi ba bnulla ba berat bfusce ba ba ba ba ba beu.;2017-03-07 06:36:28.935000;513;;
017;QJP284;Burna bet ba berat ba ba ba bsapien ba.;2017-03-07 06:36:53.895000;507;;
017;AKC912;Bquis bad ba bprimis ba ba bmontes.;2017-03-07 06:37:04.107000;629;;
017;QJP284;Borci beu ba bvel beros.;2017-03-07 06:37:13.247000;507;;
017;QJP284;Bquam bet ba but blitora bet btortor bpurus.;2017-03-07 06:37:26.586000;507;;
017;QJP284;Bnisl bat bin bdui bsed bac beget ba ba bnec ba ba ba bin.;2017-03-07 06:37:53.847000;507;413;400
017;BRL042;Bnisl bve bnatoque bvelit ba bmus bmauris bsemper bmi ba.;2017-03-07 06:38:20.313000;517;;
017;AKC912;Beget beu.;2017-03-07 06:38:32.023000;629;;
017;BRL042;Benim but bmi burna ba ba ba bvel bmagnis bdis ba bposuere bvarius.;2017-03-07 06:38:56.558000;517;;
017;QJP284;Benim but.;2017-03-07 06:39:13.372000;507;;
017;WXK853;Bnisl but ba bvel bfelis bpotenti bnec.;2017-03-07 06:39:34.218000;511;;
017;SIW958;Bnisl beu ba bhac.;2017-03-07 06:41:22.939000;409;;
017;SIW958;Borci bin ba.;2017-03-07 06:41:53.522000;409;;
017;ALP937;Bcras bac ba ba bdapibus ba.;2017-03-07 06:42:17.583000;629;;
017;JYI091;Bnisl bet.;2017-03-07 06:42:19.355000;629;;
017;CSD174;Bodio bet.;2017-03-07 06:42:22.458000;629;;
017;VGZ416;Bpede bad ba ba ba btristique but ba ba bnisl ba burna.;2017-03-07 06:42:32.345000;107;;
017;CSD174;Bdiam bid ba ba ba ba ba.;2017-03-07 06:42:55.282000;629;;
017;CSD174;Bnisl bmi.;2017-03-07 06:43:22.372000;629;;
017;CQU695;Bante bin ba ba ba.;2017-03-07 06:43:56.928000;205;;
017;TPG078;Bdiam bmi ba ba bnon bamet ba bproin ba bquam bmassa.;2017-03-07 06:44:58.017000;517;;
017;CQU695;Bante but ba bdonec bproin beu ba belit ba ba bhac best btempor.;2017-03-07 06:45:34.192000;205;101;100
017;RCF947;Bquis bat.;2017-03-07 06:47:00.063000;629;;
017;IXM739;Berat bad ba bac ba.;2017-03-07 06:47:06.285000;513;;
017;RCF947;Bnisl bad.;2017-03-07 06:47:30.843000;629;;
017;QFW209;Borci bmi.;2017-03-07 06:47:34.695000;209;;
017;RCF947;Barcu bve ba bfacilisis bnibh but ba bvel ba bsed ba ba.;2017-03-07 06:47:53.615000;629;;
017;RCF947;Bamet bid bcras bcum bsed bvitae bnisi ba ba ba.;2017-03-07 06:48:16.958000;629;;
017;PGY640;Borci bet bve bnibh ba bvel bamet.;2017-03-07 06:48:22.659000;507;;
017;QFW209;Barcu beu ba ba bnon bnisi bduis ba.;2017-03-07 06:48:29.272000;209;;
017;RCF947;Burna bet but bnisi bcras best ba ba ba ba bve bvitae bin ba ba borci.;2017-03-07 06:48:36.009000;629;;
017;PGY640;Bnisl bac burna bdiam ba.;2017-03-07 06:48:40.782000;507;;
017;QFW209;Barcu bat bad ba ba beu bat ba bjusto.;2017-03-07 06:49:01.861000;209;;
017;IQS845;Bante bmi ba bac bante bvel ba ba.;2017-03-07 06:49:03.707000;629;;
017;PGY640;Bnisi bin bet bhac ba bad btincidunt bornare bad bauctor ba bfermentum bvel ba ba.;2017-03-07 06:49:08.289000;507;;
017;MRI015;Borci bmi bin bve best ba bsed ba bnetus ba bsit bsed baugue bvitae bid beu bvolutpat ba.;2017-03-07 06:50:00.711000;517;309;300
017;OSR174;Bante but ba bper ba ba bultricies binteger ba.;2017-03-07 06:50:03.259000;409;;
017;SZP362;Bpede bve bpede bsit ba bcum bante.;2017-03-07 06:50:14.753000;209;;
017;SOU593;Barcu bad bquam ba bmagnis bpede ba ba but ba ba ba bnon.;2017-03-07 06:50:19.133000;511;;
017;OSR174;Benim bmi ba bdiam beros.;2017-03-07 06:50:28.014000;409;;
017;SOU593;Beros bac ba bdui bet bclass bmauris ba bquis.;2017-03-07 06:50:54.563000;511;;
017;OSR174;Bcras bid ba betiam ba bleo bdis.;2017-03-07 06:51:03.393000;409;;
017;SOU593;Bante beu ba ba ba bve.;2017-03-07 06:51:25.358000;511;;
017;RIW219;Bamet bin bid ba ba bac ba bvel bad bante best bnam.;2017-03-07 06:51:28.400000;107;;
017;OSR174;Borci bin ba ba ba ba blacus ba.;2017-03-07 06:51:35.657000;409;;
017;DTP539;Barcu bid bmi ba ba ba blitora bper ba begestas.;2017-03-07 06:52:04.547000;629;;
017;CQU695;Bcras bve ba bsodales.;2017-03-07 06:52:21.480000;409;;
017;RIW219;Borci bid but bsenectus ba bmus.;2017-03-07 06:52:49.355000;107;;
017;TPG078;Beros bin.;2017-03-07 06:52:58.267000;517;;
017;WBH162;Bcras bac.;2017-03-07 06:53:03.243000;409;;
017;PGY640;Burna bet ba ba bin bad bnon.;2017-03-07 06:53:10.193000;507;;
017;JPU485;Bnunc bet.;2017-03-07 06:53:48.880000;413;;
017;IXM739;Bamet bve ba bdis ba ba ba bpenatibus ba bve bfermentum bneque bet ba.;2017-03-07 06:54:51.127000;513;;
017;EUL768;Burna bmi ba ba bnibh ba bvitae beros.;2017-03-07 06:55:47.055000;517;;
017;RIW219;Bnibh bet.;2017-03-07 06:56:13.136000;107;;
017;TQL981;Berat beu bac bnam bad.;2017-03-07 06:56:21.037000;629;;
017;YTP390;Bcras bac.;2017-03-07 06:56:26.777000;517;;
017;TQL981;Bcras bmi.;2017-03-07 06:57:04.250000;629;;
017;TQL981;Bodio bin begestas bnulla ba bsed ba bin btaciti ba btempor ba.;2017-03-07 06:57:38.227000;629;;
017;BIP389;Bquis but bvivamus betiam borci bnam ba ba bid bleo bsit.;2017-03-07 06:58:41.977000;209;;
017;BIP389;Bcras bac beget ba ba ba bconubia bsem ba.;2017-03-07 06:59:24.036000;209;;
017;RIW219;Borci bat ba bhac bnetus.;2017-03-07 06:59:39.674000;107;;
017;BIP389;Bante bad ba.;2017-03-07 07:00:37.149000;209;;
017;ZYA587;Bduis but ba bve bcum.;2017-03-07 07:04:03.573000;629;;
017;CQU695;Bante bet bac ba ba ba ba brutrum ba ba.;2017-03-07 07:04:11.259000;409;;
017;FIX581;Bamet bac ba bmagna.;2017-03-07 07:04:14.375000;509;;
017;FIX581;Bcras bet ba.;2017-03-07 07:06:26.651000;509;;
017;FIX581;Bquam bat ba bet ba bsed.;2017-03-07 07:06:46.490000;209;;
017;IBA235;Bquis bac beget bcongue ba bsenectus ba best.;2017-03-07 07:07:04.020000;629;;
017;EJO928;Bodio bve ba bsit bnibh ba bvelit bet bnam.;2017-03-07 07:07:12.099000;511;;
017;DVM139;Belit bid ba benim bvarius bdui ba bet blibero.;2017-03-07 07:07:34.778000;205;;
017;XGW598;Burna bet ba bornare bnascetur bid bsed ba baenean bcursus.;2017-03-07 07:08:54.572000;629;;
017;XGW598;Bnisi beu blacinia bquis ba.;2017-03-07 07:09:09.664000;629;;
017;FIX581;Bnisi bet bat bipsum bac.;2017-03-07 07:09:29.533000;509;;
017;UHP854;Benim bin ba bquam ba btincidunt bvitae bat.;2017-03-07 07:09:52.931000;507;411;400
017;CXD285;Bnibh bac bad betiam ba ba bporta ba bconvallis ba bat bleo bjusto.;2017-03-07 07:10:05.728000;607;;
017;UHP854;Beros bin ba bper bconsequat baptent bdis bat.;2017-03-07 07:10:19.460000;507;;
017;FIX581;Bamet bat burna ba bsapien bfringilla.;2017-03-07 07:10:22.585000;509;;
017;UHP854;Bdiam bin ba.;2017-03-07 07:10:37.845000;507;;
017;UHP854;Barcu bet ba ba ba bsed bid.;2017-03-07 07:10:51.876000;507;;
017;UHP854;Bduis beu bet beros.;2017-03-07 07:11:09.195000;507;;
017;WBH162;Barcu beu bconubia ba bmetus bdui bhac beu bmauris ba bporttitor.;2017-03-07 07:11:26.473000;409;;
017;UHP854;Belit bad ba bat bsem bat bporta ba ba.;2017-03-07 07:11:27.022000;507;;
017;WBH162;Bquis bet ba bad best ba bsit.;2017-03-07 07:11:51.866000;409;;
017;UHP854;Borci bid ba bvel ba best ba.;2017-03-07 07:11:54.636000;507;;
017;WBH162;Berat beu baliquam benim ba bmassa bsollicitudin borci bornare bhac ba.;2017-03-07 07:12:20.048000;409;;
017;FHL057;Bquam bid bpede berat ba bsodales bdis.;2017-03-07 07:13:04.237000;629;;
017;ELJ539;Beros bve barcu btempor bvitae bnec barcu ba.;2017-03-07 07:13:51.479000;209;;
017;UHP854;Bpede bid.;2017-03-07 07:14:02.456000;507;;
017;IBA235;Beget bmi ba bin ba bat bid beni bcongue bvitae ba bac bet best ba barcu ba ba ba bultricies.;2017-03-07 07:15:54.984000;517;413;400
017;IBA235;Benim bac ba.;2017-03-07 07:16:35.132000;517;503;500
017;UHP854;Beget bac ba ba bid ba ba bat bnisl.;2017-03-07 07:16:44.149000;507;;
017;FIX581;Berat bmi ba ba ba bac ba bmi.;2017-03-07 07:16:47.332000;509;;
017;UHP854;Bante bin.;2017-03-07 07:17:08.607000;507;;
017;UHP854;Bpede bat ba ba ba bgravida.;2017-03-07 07:17:27.139000;507;;
017;AKC912;Bante bmi.;2017-03-07 07:17:32.604000;517;;
017;FIX581;Bdiam bat ba ba.;2017-03-07 07:18:07.889000;509;;
017;AKC912;Bdiam beu bet bdonec.;2017-03-07 07:18:25.729000;517;409;400
017;IXM739;Barcu but beu bmassa beu bauctor.;2017-03-07 07:19:16.838000;517;;
017;UIS846;Bnisi bmi ba ba bve.;2017-03-07 07:20:32.233000;107;;
017;MVW427;Bnunc bat bcommodo bfusce bnisi but ba baugue bad.;2017-03-07 07:20:45.149000;513;;
017;IXM739;Bquam but ba bet brutrum barcu bve ba bet bsapien.;2017-03-07 07:21:01.992000;517;;
017;GPJ498;Borci bat.;2017-03-07 07:22:01.961000;409;;
017;MBP046;Berat bat ba bporta ba ba belementum bnibh bjusto bet ba.;2017-03-07 07:22:03.640000;629;;
017;IFP328;Benim bid.;2017-03-07 07:22:23.485000;209;;
017;UIS846;Burna but bac ba ba ba bfelis.;2017-03-07 07:22:45.774000;107;;
017;MBP046;Bduis bac ba bnec bpurus ba.;2017-03-07 07:22:48.820000;629;;
017;DKW659;Bante bet ba bcras ba ba bve.;2017-03-07 07:23:03.999000;209;;
017;AMZ845;Bante bad bat.;2017-03-07 07:24:40.238000;511;;
017;AMZ845;Beros bve.;2017-03-07 07:25:07.422000;511;;
017;HQD748;Beros bat ba ba ba bleo ba.;2017-03-07 07:25:17.942000;513;;
017;AMZ845;Bodio bad ba ba but bcras.;2017-03-07 07:25:44.948000;511;;
017;UIS846;Beget bad ba ba bet ba.;2017-03-07 07:25:59.336000;107;;
017;CSM507;Bnunc bve bac bmi bat bsuscipit bfelis ba.;2017-03-07 07:26:03.992000;507;;
017;CSM507;Beros bat ba ba bnibh barcu ba ba bin ba ba.;2017-03-07 07:26:22.238000;507;;
017;WXK853;Berat bat ba bcum ba bamet bleo bid bpharetra ba ba.;2017-03-07 07:26:23.288000;515;;
017;CNZ205;Bquis bat ba ba ba ba bat bsem ba ba.;2017-03-07 07:26:30.119000;629;;
017;CSM507;Bnunc bat ba bmi ba bvelit bet.;2017-03-07 07:26:41.382000;507;;
017;AMZ845;Benim bve ba bat bnam bid betiam ba bquam bcum.;2017-03-07 07:26:54.868000;511;;
017;CSM507;Borci bin ba bac.;2017-03-07 07:27:00.123000;507;;
017;CSM507;Borci bat.;2017-03-07 07:27:26.612000;507;;
017;CSM507;Bnisi bat.;2017-03-07 07:28:16.697000;507;403;400
017;MBP046;Bduis bad ba.;2017-03-07 07:28:29.898000;515;;
017;TYA561;Bodio bin ba blorem ba bcras but.;2017-03-07 07:29:22.240000;409;;
017;FIX581;Belit bmi beu bultrices ba ba ba ba best ba biaculis.;2017-03-07 07:29:37.111000;509;;
017;TYA561;Burna bin ba bdui.;2017-03-07 07:29:41.714000;409;;
017;VQD376;Bquam beu ba bpenatibus bnisl bad ba ba ba bat blectus.;2017-03-07 07:30:03.309000;511;;
017;DKW659;Bdiam bid ba ba bpretium ba bauctor ba ba.;2017-03-07 07:30:26.109000;209;;
017;CSM507;Bnisi beu.;2017-03-07 07:30:48.175000;507;;
017;DKW659;Bamet bve ba.;2017-03-07 07:30:57.488000;209;;
017;JPU485;Bante bat.;2017-03-07 07:31:08.891000;209;;
017;CQU695;Bdiam bid ba ba ba bmorbi ba bcum best ba ba.;2017-03-07 07:31:11.128000;413;;
017;HQD748;Bquam bin ba but bsed bvel bornare bcubilia beros ba ba.;2017-03-07 07:31:16.892000;513;;
017;AKC912;Belit bac ba.;2017-03-07 07:34:06.477000;517;;
017;OTS758;Bnibh bad ba.;2017-03-07 07:34:17.886000;205;;
017;TCS146;Barcu bac ba ba ba but bsit blaoreet bvulputate bante bvelit bad bhabitasse.;2017-03-07 07:34:20.942000;607;;
017;UIS846;Burna bet.;2017-03-07 07:34:31.117000;107;;
017;TCS146;Beros bin bet beros.;2017-03-07 07:34:45.926000;607;;
017;TCS146;Beget bid.;2017-03-07 07:35:14.530000;607;;
017;TCS146;Borci bid ba ba ba bconubia bmauris beleifend bet bsit but binteger.;2017-03-07 07:35:33.874000;607;;
017;LEA891;Bante beu ba ba ba ba bat bmontes bcras bdui ba beni.;2017-03-07 07:35:36.388000;209;;
017;HQD748;Bamet bin ba ba bvitae bnec bante bduis bper.;2017-03-07 07:36:15.044000;513;;
017;VQD376;Belit beu bet belit ba ba ba beget.;2017-03-07 07:36:21.336000;511;;
017;TCS146;Barcu bve.;2017-03-07 07:36:24.050000;607;;
017;TCS146;Bcras bat ba burna ba.;2017-03-07 07:37:01.926000;607;;
017;BRL042;Bdiam beu ba ba ba bnetus bnulla bad ba.;2017-03-07 07:37:03.500000;629;;
017;PRA475;Bpede bet ba benim ba bad bid bat ba bvitae ba ba beget.;2017-03-07 07:37:13.458000;173;;
017;JPU485;Bodio bmi ba best bduis berat ba ba ba but.;2017-03-07 07:37:29.899000;209;;
017;DVM139;Bnisi but baliquet.;2017-03-07 07:38:04.312000;409;;
017;TCS146;Bduis bad ba bid btempus bmassa ba benim ba ba beleifend bpede.;2017-03-07 07:38:04.931000;607;;
017;ZHB578;Bdiam but ba beu bnam bpotenti bin ba bat.;2017-03-07 07:38:10.112000;513;;
017;BRL042;Beget but beuismod ba bnon ba ba.;2017-03-07 07:38:13.527000;629;;
017;DVM139;Berat bin ba ba bhymenaeos bat ba ba bet ba bnam ba ba ba.;2017-03-07 07:38:29.461000;409;;
017;DVM139;Belit bad ba bnon bhac bamet ba ba but bdictum.;2017-03-07 07:39:15.121000;409;;
017;DVM139;Bquam bad ba bmi bhac best bmagna ba.;2017-03-07 07:39:40.787000;409;;
017;DVM139;Barcu bad.;2017-03-07 07:40:02.823000;409;;
017;WBH162;Berat bve but bmi bleo bvenenatis bsociis but.;2017-03-07 07:40:04.089000;413;;
017;DVM139;Bdiam bad bac beni ba.;2017-03-07 07:40:33.911000;409;;
017;HMX073;Bcras bac bmi ba bin borci bad bve ba ba.;2017-03-07 07:40:44.444000;629;;
017;DVM139;Bdiam bat bmi ba bnam ba bcum.;2017-03-07 07:41:03.431000;409;;
017;ZHB578;Bquis bve bac bnon.;2017-03-07 07:41:13.197000;513;;
017;LEA891;Bamet beu.;2017-03-07 07:41:48.166000;209;;
017;LEA891;Beros but ba bdui ba ba bfeugiat ba.;2017-03-07 07:42:30.355000;209;;
017;QFW209;Bpede bmi berat beros bprimis bnon betiam beleifend blacus.;2017-03-07 07:42:37.066000;507;411;400
017;HMX073;Bante bid ba burna bturpis ba bac ba bet bdis.;2017-03-07 07:42:55.438000;629;;
017;LEA891;Belit beu ba ba.;2017-03-07 07:42:59.469000;209;;
017;QFW209;Bnisi beu bviverra ba best bgravida bat ba bdolor ba ba beu ba ba.;2017-03-07 07:43:10.112000;507;;
017;QFW209;Beros bat bnibh bac bat best ba ba ba bsem ba bac.;2017-03-07 07:43:29.677000;507;;
017;QFW209;Bquam beu ba blorem barcu bnulla bvel ba ba bvarius ba.;2017-03-07 07:43:51.196000;507;;
017;HMX073;Beros bac ba baptent.;2017-03-07 07:43:54.749000;629;;
017;LEA891;Belit beu ba bad ba bprimis bnulla ba ba ba ba beu bquam btellus.;2017-03-07 07:44:00.377000;209;;
017;KQN543;Berat bid ba bmetus bvarius ba.;2017-03-07 07:44:21.231000;629;;
017;HMX073;Bnunc bve bad blacus.;2017-03-07 07:44:46.605000;629;;
017;GPJ498;Barcu bad ba bligula bhendrerit bquisque ba baenean bnetus ba ba bet.;2017-03-07 07:45:15.897000;409;;
017;GPJ498;Bante beu ba bnulla ba bdolor ba bquis ba ba ba beu ba.;2017-03-07 07:45:46.416000;409;;
017;GPJ498;Bduis but bvivamus bsociosqu bnec ba bluctus.;2017-03-07 07:46:12.476000;409;;
017;QFW209;Benim bid ba bnisi bad ba bcras bauctor bnon.;2017-03-07 07:46:14.003000;507;;
017;GPJ498;Bnibh bmi.;2017-03-07 07:46:26.655000;409;;
017;HMX073;Berat bet.;2017-03-07 07:47:19.281000;629;;
017;ZHB578;Bnibh bmi bve bleo bdis bsociis bnon.;2017-03-07 07:47:21.558000;513;;
017;HMX073;Bodio bve bid bsed bcum.;2017-03-07 07:47:57.671000;629;;
017;TPG078;Benim bat but beros bnibh bnetus bid ba ba bve bat.;2017-03-07 07:49:03.510000;629;;
017;HMX073;Bnisl beu bin ba btempus bdui ba bcum bnostra ba bpulvinar ba bnam bmauris.;2017-03-07 07:49:03.720000;629;;
017;PRA475;Beget but ba ba ba bvenenatis ba bnisl bdiam bmontes ba ba.;2017-03-07 07:49:10.894000;509;;
017;HMX073;Bamet beu ba bcum baugue ba ba beu beni bdis benim bduis bsemper ba bpellentesque bnec.;2017-03-07 07:49:53.987000;629;;
017;YPV702;Berat but.;2017-03-07 07:50:36.735000;517;;
017;ACM236;Burna bac ba ba bpurus bcongue ba bcras bac ba bultrices ba bcum.;2017-03-07 07:51:01.204000;515;;
017;YPV702;Bnisl beu ba bvel benim ba.;2017-03-07 07:51:23.782000;517;509;500
017;ACM236;Bcras bve bpede bdui ba ba ba ba bve ba bnunc ba ba.;2017-03-07 07:51:24.556000;515;;
017;UBJ603;Bpede bmi ba ba bodio bid but bduis.;2017-03-07 07:51:50.072000;409;;
017;UBJ603;Bdiam bmi beu bve.;2017-03-07 07:52:12.224000;409;;
017;TPG078;Bquam bin bmi bad ba ba bin bnon bproin bat bconsequat bneque bin bornare.;2017-03-07 07:52:55.804000;517;;
017;NUR218;Borci bac ba ba borci bmi ba ba bhymenaeos ba bamet ba bnam brutrum.;2017-03-07 07:53:13.730000;409;;
017;QJP284;Bquam bet ba.;2017-03-07 07:53:34.923000;511;;
017;TPG078;Bnunc beu ba ba bet ba.;2017-03-07 07:54:00.796000;517;501;500
017;QJP284;Benim bet.;2017-03-07 07:54:13.021000;511;;
017;HMX073;Bquam bat.;2017-03-07 07:55:15.348000;629;;
017;FIX581;Beget bat.;2017-03-07 07:55:23.782000;513;;
017;SLP187;Bodio bid ba bmagna bdui bdis ba.;2017-03-07 07:55:42.821000;629;;
017;SLP187;Borci bmi ba ba bet ba ba bmi bante ba.;2017-03-07 07:56:45.045000;629;;
017;SLP187;Bnisi beu but ba bad ba.;2017-03-07 07:57:20.007000;629;;
017;SLP187;Bdiam beu bve ba ba.;2017-03-07 07:58:02.793000;629;;
017;EUL768;Beros bin ba bdui bpurus bac bvarius ba.;2017-03-07 07:58:03.337000;629;;
